年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2025,12,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,473217
2025,12,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,18510
2025,12,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,37109
2025,12,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,22199
2025,12,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,31488
2025,12,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,99865
2025,12,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,41226
2025,12,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,11240
2025,12,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,18829
2025,12,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,856
2025,12,市区町村,観光来訪者数,1,北海道,1202,函館市,93476
2025,12,市区町村,観光来訪者数,1,北海道,1203,小樽市,60216
2025,12,市区町村,観光来訪者数,1,北海道,1204,旭川市,155479
2025,12,市区町村,観光来訪者数,1,北海道,1205,室蘭市,11113
2025,12,市区町村,観光来訪者数,1,北海道,1206,釧路市,42768
2025,12,市区町村,観光来訪者数,1,北海道,1207,帯広市,42419
2025,12,市区町村,観光来訪者数,1,北海道,1208,北見市,29406
2025,12,市区町村,観光来訪者数,1,北海道,1209,夕張市,9051
2025,12,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,6033
2025,12,市区町村,観光来訪者数,1,北海道,1211,網走市,30090
2025,12,市区町村,観光来訪者数,1,北海道,1212,留萌市,9607
2025,12,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,60296
2025,12,市区町村,観光来訪者数,1,北海道,1214,稚内市,14616
2025,12,市区町村,観光来訪者数,1,北海道,1215,美唄市,3939
2025,12,市区町村,観光来訪者数,1,北海道,1216,芦別市,12667
2025,12,市区町村,観光来訪者数,1,北海道,1217,江別市,9950
2025,12,市区町村,観光来訪者数,1,北海道,1218,赤平市,1032
2025,12,市区町村,観光来訪者数,1,北海道,1219,紋別市,12208
2025,12,市区町村,観光来訪者数,1,北海道,1220,士別市,404
2025,12,市区町村,観光来訪者数,1,北海道,1221,名寄市,21947
2025,12,市区町村,観光来訪者数,1,北海道,1222,三笠市,27089
2025,12,市区町村,観光来訪者数,1,北海道,1223,根室市,7062
2025,12,市区町村,観光来訪者数,1,北海道,1224,千歳市,48171
2025,12,市区町村,観光来訪者数,1,北海道,1225,滝川市,7590
2025,12,市区町村,観光来訪者数,1,北海道,1226,砂川市,1868
2025,12,市区町村,観光来訪者数,1,北海道,1227,歌志内市,4889
2025,12,市区町村,観光来訪者数,1,北海道,1228,深川市,26634
2025,12,市区町村,観光来訪者数,1,北海道,1229,富良野市,37846
2025,12,市区町村,観光来訪者数,1,北海道,1230,登別市,11013
2025,12,市区町村,観光来訪者数,1,北海道,1231,恵庭市,19036
2025,12,市区町村,観光来訪者数,1,北海道,1233,伊達市,23690
2025,12,市区町村,観光来訪者数,1,北海道,1234,北広島市,94479
2025,12,市区町村,観光来訪者数,1,北海道,1235,石狩市,18087
2025,12,市区町村,観光来訪者数,1,北海道,1236,北斗市,5815
2025,12,市区町村,観光来訪者数,1,北海道,1303,当別町,19802
2025,12,市区町村,観光来訪者数,1,北海道,1304,新篠津村,7763
2025,12,市区町村,観光来訪者数,1,北海道,1331,松前町,3215
2025,12,市区町村,観光来訪者数,1,北海道,1332,福島町,897
2025,12,市区町村,観光来訪者数,1,北海道,1333,知内町,2620
2025,12,市区町村,観光来訪者数,1,北海道,1334,木古内町,6343
2025,12,市区町村,観光来訪者数,1,北海道,1337,七飯町,23421
2025,12,市区町村,観光来訪者数,1,北海道,1343,鹿部町,1595
2025,12,市区町村,観光来訪者数,1,北海道,1345,森町,14378
2025,12,市区町村,観光来訪者数,1,北海道,1346,八雲町,3398
2025,12,市区町村,観光来訪者数,1,北海道,1361,江差町,981
2025,12,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,3909
2025,12,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,89
2025,12,市区町村,観光来訪者数,1,北海道,1364,乙部町,1481
2025,12,市区町村,観光来訪者数,1,北海道,1371,せたな町,2410
2025,12,市区町村,観光来訪者数,1,北海道,1391,島牧村,662
2025,12,市区町村,観光来訪者数,1,北海道,1392,寿都町,4377
2025,12,市区町村,観光来訪者数,1,北海道,1393,黒松内町,8639
2025,12,市区町村,観光来訪者数,1,北海道,1394,蘭越町,4588
2025,12,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,39667
2025,12,市区町村,観光来訪者数,1,北海道,1396,真狩村,2948
2025,12,市区町村,観光来訪者数,1,北海道,1397,留寿都村,60774
2025,12,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,30804
2025,12,市区町村,観光来訪者数,1,北海道,1399,京極町,13287
2025,12,市区町村,観光来訪者数,1,北海道,1400,倶知安町,29718
2025,12,市区町村,観光来訪者数,1,北海道,1401,共和町,92
2025,12,市区町村,観光来訪者数,1,北海道,1402,岩内町,941
2025,12,市区町村,観光来訪者数,1,北海道,1404,神恵内村,2147
2025,12,市区町村,観光来訪者数,1,北海道,1405,積丹町,91
2025,12,市区町村,観光来訪者数,1,北海道,1407,仁木町,19638
2025,12,市区町村,観光来訪者数,1,北海道,1408,余市町,19391
2025,12,市区町村,観光来訪者数,1,北海道,1409,赤井川村,39166
2025,12,市区町村,観光来訪者数,1,北海道,1423,南幌町,4358
