年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2025,7,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,582347
2025,7,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,44561
2025,7,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,82049
2025,7,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,35992
2025,7,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,70043
2025,7,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,117168
2025,7,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,72984
2025,7,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,24923
2025,7,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,16147
2025,7,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,3336
2025,7,市区町村,観光来訪者数,1,北海道,1202,函館市,196538
2025,7,市区町村,観光来訪者数,1,北海道,1203,小樽市,152992
2025,7,市区町村,観光来訪者数,1,北海道,1204,旭川市,306090
2025,7,市区町村,観光来訪者数,1,北海道,1205,室蘭市,39722
2025,7,市区町村,観光来訪者数,1,北海道,1206,釧路市,114755
2025,7,市区町村,観光来訪者数,1,北海道,1207,帯広市,81716
2025,7,市区町村,観光来訪者数,1,北海道,1208,北見市,69280
2025,7,市区町村,観光来訪者数,1,北海道,1209,夕張市,37659
2025,7,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,89857
2025,7,市区町村,観光来訪者数,1,北海道,1211,網走市,95562
2025,7,市区町村,観光来訪者数,1,北海道,1212,留萌市,50771
2025,7,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,146724
2025,7,市区町村,観光来訪者数,1,北海道,1214,稚内市,57775
2025,7,市区町村,観光来訪者数,1,北海道,1215,美唄市,6259
2025,7,市区町村,観光来訪者数,1,北海道,1216,芦別市,53724
2025,7,市区町村,観光来訪者数,1,北海道,1217,江別市,34999
2025,7,市区町村,観光来訪者数,1,北海道,1218,赤平市,1791
2025,7,市区町村,観光来訪者数,1,北海道,1219,紋別市,46554
2025,7,市区町村,観光来訪者数,1,北海道,1220,士別市,4377
2025,7,市区町村,観光来訪者数,1,北海道,1221,名寄市,40827
2025,7,市区町村,観光来訪者数,1,北海道,1222,三笠市,70381
2025,7,市区町村,観光来訪者数,1,北海道,1223,根室市,43353
2025,7,市区町村,観光来訪者数,1,北海道,1224,千歳市,133962
2025,7,市区町村,観光来訪者数,1,北海道,1225,滝川市,16151
2025,7,市区町村,観光来訪者数,1,北海道,1226,砂川市,3329
2025,7,市区町村,観光来訪者数,1,北海道,1227,歌志内市,12705
2025,7,市区町村,観光来訪者数,1,北海道,1228,深川市,61005
2025,7,市区町村,観光来訪者数,1,北海道,1229,富良野市,69449
2025,7,市区町村,観光来訪者数,1,北海道,1230,登別市,27625
2025,7,市区町村,観光来訪者数,1,北海道,1231,恵庭市,27255
2025,7,市区町村,観光来訪者数,1,北海道,1233,伊達市,49777
2025,7,市区町村,観光来訪者数,1,北海道,1234,北広島市,584464
2025,7,市区町村,観光来訪者数,1,北海道,1235,石狩市,91094
2025,7,市区町村,観光来訪者数,1,北海道,1236,北斗市,7850
2025,7,市区町村,観光来訪者数,1,北海道,1303,当別町,54783
2025,7,市区町村,観光来訪者数,1,北海道,1304,新篠津村,39285
2025,7,市区町村,観光来訪者数,1,北海道,1331,松前町,20116
2025,7,市区町村,観光来訪者数,1,北海道,1332,福島町,4689
2025,7,市区町村,観光来訪者数,1,北海道,1333,知内町,5604
2025,7,市区町村,観光来訪者数,1,北海道,1334,木古内町,15651
2025,7,市区町村,観光来訪者数,1,北海道,1337,七飯町,58325
2025,7,市区町村,観光来訪者数,1,北海道,1343,鹿部町,7503
2025,7,市区町村,観光来訪者数,1,北海道,1345,森町,27833
2025,7,市区町村,観光来訪者数,1,北海道,1346,八雲町,4350
2025,7,市区町村,観光来訪者数,1,北海道,1361,江差町,10699
2025,7,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,12403
2025,7,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,8514
2025,7,市区町村,観光来訪者数,1,北海道,1364,乙部町,6297
2025,7,市区町村,観光来訪者数,1,北海道,1367,奥尻町,1885
2025,7,市区町村,観光来訪者数,1,北海道,1371,せたな町,6129
2025,7,市区町村,観光来訪者数,1,北海道,1391,島牧村,5057
2025,7,市区町村,観光来訪者数,1,北海道,1392,寿都町,8368
2025,7,市区町村,観光来訪者数,1,北海道,1393,黒松内町,27328
2025,7,市区町村,観光来訪者数,1,北海道,1394,蘭越町,13895
2025,7,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,84697
2025,7,市区町村,観光来訪者数,1,北海道,1396,真狩村,20287
2025,7,市区町村,観光来訪者数,1,北海道,1397,留寿都村,70274
2025,7,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,89703
2025,7,市区町村,観光来訪者数,1,北海道,1399,京極町,51361
2025,7,市区町村,観光来訪者数,1,北海道,1400,倶知安町,28009
2025,7,市区町村,観光来訪者数,1,北海道,1402,岩内町,8823
2025,7,市区町村,観光来訪者数,1,北海道,1403,泊村,2532
2025,7,市区町村,観光来訪者数,1,北海道,1404,神恵内村,18614
2025,7,市区町村,観光来訪者数,1,北海道,1405,積丹町,3159
2025,7,市区町村,観光来訪者数,1,北海道,1407,仁木町,71749
2025,7,市区町村,観光来訪者数,1,北海道,1408,余市町,79572
2025,7,市区町村,観光来訪者数,1,北海道,1409,赤井川村,26832
2025,7,市区町村,観光来訪者数,1,北海道,1423,南幌町,14653
2025,7,市区町村,観光来訪者数,1,北海道,1424,奈井江町,12447
2025,7,市区町村,観光来訪者数,1,北海道,1427,由仁町,7797
2025,7,市区町村,観光来訪者数,1,北海道,1428,長沼町,102488
2025,7,市区町村,観光来訪者数,1,北海道,1429,栗山町,5869
2025,7,市区町村,観光来訪者数,1,北海道,1430,月形町,3884
2025,7,市区町村,観光来訪者数,1,北海道,1431,浦臼町,5666
2025,7,市区町村,観光来訪者数,1,北海道,1432,新十津川町,8509
2025,7,市区町村,観光来訪者数,1,北海道,1433,妹背牛町,9677
2025,7,市区町村,観光来訪者数,1,北海道,1434,秩父別町,20532
2025,7,市区町村,観光来訪者数,1,北海道,1436,雨竜町,35969
2025,7,市区町村,観光来訪者数,1,北海道,1437,北竜町,37472
2025,7,市区町村,観光来訪者数,1,北海道,1438,沼田町,13510
2025,7,市区町村,観光来訪者数,1,北海道,1452,鷹栖町,1599
2025,7,市区町村,観光来訪者数,1,北海道,1453,東神楽町,19335
2025,7,市区町村,観光来訪者数,1,北海道,1454,当麻町,16808
2025,7,市区町村,観光来訪者数,1,北海道,1455,比布町,7846
2025,7,市区町村,観光来訪者数,1,北海道,1457,上川町,14820
2025,7,市区町村,観光来訪者数,1,北海道,1458,東川町,14825
2025,7,市区町村,観光来訪者数,1,北海道,1459,美瑛町,125229
2025,7,市区町村,観光来訪者数,1,北海道,1460,上富良野町,19831
2025,7,市区町村,観光来訪者数,1,北海道,1461,中富良野町,323706
2025,7,市区町村,観光来訪者数,1,北海道,1462,南富良野町,41558
2025,7,市区町村,観光来訪者数,1,北海道,1463,占冠村,1564
2025,7,市区町村,観光来訪者数,1,北海道,1464,和寒町,2345
2025,7,市区町村,観光来訪者数,1,北海道,1465,剣淵町,176
2025,7,市区町村,観光来訪者数,1,北海道,1468,下川町,656
2025,7,市区町村,観光来訪者数,1,北海道,1469,美深町,19223
2025,7,市区町村,観光来訪者数,1,北海道,1470,音威子府村,5999
2025,7,市区町村,観光来訪者数,1,北海道,1471,中川町,12787
2025,7,市区町村,観光来訪者数,1,北海道,1472,幌加内町,9631
2025,7,市区町村,観光来訪者数,1,北海道,1481,増毛町,8477
2025,7,市区町村,観光来訪者数,1,北海道,1482,小平町,28780
2025,7,市区町村,観光来訪者数,1,北海道,1483,苫前町,24368
2025,7,市区町村,観光来訪者数,1,北海道,1484,羽幌町,17040
2025,7,市区町村,観光来訪者数,1,北海道,1485,初山別村,36028
2025,7,市区町村,観光来訪者数,1,北海道,1486,遠別町,39420
2025,7,市区町村,観光来訪者数,1,北海道,1487,天塩町,18302
2025,7,市区町村,観光来訪者数,1,北海道,1512,浜頓別町,17649
2025,7,市区町村,観光来訪者数,1,北海道,1513,中頓別町,4942
2025,7,市区町村,観光来訪者数,1,北海道,1514,枝幸町,12848
2025,7,市区町村,観光来訪者数,1,北海道,1516,豊富町,9114
2025,7,市区町村,観光来訪者数,1,北海道,1517,礼文町,6949
2025,7,市区町村,観光来訪者数,1,北海道,1518,利尻町,7926
2025,7,市区町村,観光来訪者数,1,北海道,1519,利尻富士町,601
2025,7,市区町村,観光来訪者数,1,北海道,1520,幌延町,1613
2025,7,市区町村,観光来訪者数,1,北海道,1543,美幌町,42157
2025,7,市区町村,観光来訪者数,1,北海道,1544,津別町,15236
2025,7,市区町村,観光来訪者数,1,北海道,1545,斜里町,81418
2025,7,市区町村,観光来訪者数,1,北海道,1546,清里町,25431
2025,7,市区町村,観光来訪者数,1,北海道,1547,小清水町,12686
2025,7,市区町村,観光来訪者数,1,北海道,1550,置戸町,8380
2025,7,市区町村,観光来訪者数,1,北海道,1552,佐呂間町,23780
2025,7,市区町村,観光来訪者数,1,北海道,1555,遠軽町,70837
2025,7,市区町村,観光来訪者数,1,北海道,1559,湧別町,38559
2025,7,市区町村,観光来訪者数,1,北海道,1561,興部町,11642
2025,7,市区町村,観光来訪者数,1,北海道,1562,西興部村,6769
2025,7,市区町村,観光来訪者数,1,北海道,1563,雄武町,15317
2025,7,市区町村,観光来訪者数,1,北海道,1564,大空町,47363
2025,7,市区町村,観光来訪者数,1,北海道,1571,豊浦町,25699
2025,7,市区町村,観光来訪者数,1,北海道,1575,壮瞥町,43680
2025,7,市区町村,観光来訪者数,1,北海道,1578,白老町,57433
2025,7,市区町村,観光来訪者数,1,北海道,1581,厚真町,1529
2025,7,市区町村,観光来訪者数,1,北海道,1584,洞爺湖町,38644
2025,7,市区町村,観光来訪者数,1,北海道,1585,安平町,7152
2025,7,市区町村,観光来訪者数,1,北海道,1586,むかわ町,31098
2025,7,市区町村,観光来訪者数,1,北海道,1601,日高町,19317
2025,7,市区町村,観光来訪者数,1,北海道,1602,平取町,7541
