年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2026,1,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,410993
2026,1,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,19325
2026,1,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,36987
2026,1,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,7871
2026,1,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,72816
2026,1,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,88534
2026,1,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,34164
2026,1,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,16215
2026,1,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,31082
2026,1,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,6384
2026,1,市区町村,観光来訪者数,1,北海道,1202,函館市,75816
2026,1,市区町村,観光来訪者数,1,北海道,1203,小樽市,61454
2026,1,市区町村,観光来訪者数,1,北海道,1204,旭川市,200274
2026,1,市区町村,観光来訪者数,1,北海道,1205,室蘭市,16973
2026,1,市区町村,観光来訪者数,1,北海道,1206,釧路市,58909
2026,1,市区町村,観光来訪者数,1,北海道,1207,帯広市,53490
2026,1,市区町村,観光来訪者数,1,北海道,1208,北見市,38216
2026,1,市区町村,観光来訪者数,1,北海道,1209,夕張市,18565
2026,1,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,32740
2026,1,市区町村,観光来訪者数,1,北海道,1211,網走市,34440
2026,1,市区町村,観光来訪者数,1,北海道,1212,留萌市,7923
2026,1,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,62460
2026,1,市区町村,観光来訪者数,1,北海道,1214,稚内市,16337
2026,1,市区町村,観光来訪者数,1,北海道,1215,美唄市,11666
2026,1,市区町村,観光来訪者数,1,北海道,1216,芦別市,13566
2026,1,市区町村,観光来訪者数,1,北海道,1217,江別市,18861
2026,1,市区町村,観光来訪者数,1,北海道,1218,赤平市,545
2026,1,市区町村,観光来訪者数,1,北海道,1219,紋別市,15005
2026,1,市区町村,観光来訪者数,1,北海道,1220,士別市,516
2026,1,市区町村,観光来訪者数,1,北海道,1221,名寄市,26263
2026,1,市区町村,観光来訪者数,1,北海道,1222,三笠市,30785
2026,1,市区町村,観光来訪者数,1,北海道,1223,根室市,8999
2026,1,市区町村,観光来訪者数,1,北海道,1224,千歳市,44382
2026,1,市区町村,観光来訪者数,1,北海道,1225,滝川市,9264
2026,1,市区町村,観光来訪者数,1,北海道,1226,砂川市,1508
2026,1,市区町村,観光来訪者数,1,北海道,1227,歌志内市,7745
2026,1,市区町村,観光来訪者数,1,北海道,1228,深川市,31546
2026,1,市区町村,観光来訪者数,1,北海道,1229,富良野市,56843
2026,1,市区町村,観光来訪者数,1,北海道,1230,登別市,16055
2026,1,市区町村,観光来訪者数,1,北海道,1231,恵庭市,21683
2026,1,市区町村,観光来訪者数,1,北海道,1233,伊達市,20391
2026,1,市区町村,観光来訪者数,1,北海道,1234,北広島市,84479
2026,1,市区町村,観光来訪者数,1,北海道,1235,石狩市,15135
2026,1,市区町村,観光来訪者数,1,北海道,1236,北斗市,4601
2026,1,市区町村,観光来訪者数,1,北海道,1303,当別町,20723
2026,1,市区町村,観光来訪者数,1,北海道,1304,新篠津村,13899
2026,1,市区町村,観光来訪者数,1,北海道,1331,松前町,3142
2026,1,市区町村,観光来訪者数,1,北海道,1332,福島町,454
2026,1,市区町村,観光来訪者数,1,北海道,1333,知内町,3057
2026,1,市区町村,観光来訪者数,1,北海道,1334,木古内町,9141
2026,1,市区町村,観光来訪者数,1,北海道,1337,七飯町,18717
2026,1,市区町村,観光来訪者数,1,北海道,1343,鹿部町,1637
2026,1,市区町村,観光来訪者数,1,北海道,1345,森町,12078
2026,1,市区町村,観光来訪者数,1,北海道,1346,八雲町,3324
2026,1,市区町村,観光来訪者数,1,北海道,1361,江差町,1344
2026,1,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,2175
2026,1,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,182
