年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2026,6,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,630049
2026,6,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,54454
2026,6,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,82574
2026,6,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,20067
2026,6,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,57519
2026,6,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,98695
2026,6,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,65708
2026,6,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,17889
2026,6,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,17662
2026,6,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,2586
2026,6,市区町村,観光来訪者数,1,北海道,1202,函館市,211745
2026,6,市区町村,観光来訪者数,1,北海道,1203,小樽市,126953
2026,6,市区町村,観光来訪者数,1,北海道,1204,旭川市,257412
2026,6,市区町村,観光来訪者数,1,北海道,1205,室蘭市,39832
2026,6,市区町村,観光来訪者数,1,北海道,1206,釧路市,100018
2026,6,市区町村,観光来訪者数,1,北海道,1207,帯広市,93450
2026,6,市区町村,観光来訪者数,1,北海道,1208,北見市,80659
2026,6,市区町村,観光来訪者数,1,北海道,1209,夕張市,37529
2026,6,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,55211
2026,6,市区町村,観光来訪者数,1,北海道,1211,網走市,85444
2026,6,市区町村,観光来訪者数,1,北海道,1212,留萌市,44140
2026,6,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,143295
2026,6,市区町村,観光来訪者数,1,北海道,1214,稚内市,54362
2026,6,市区町村,観光来訪者数,1,北海道,1215,美唄市,6978
2026,6,市区町村,観光来訪者数,1,北海道,1216,芦別市,39094
2026,6,市区町村,観光来訪者数,1,北海道,1217,江別市,22739
2026,6,市区町村,観光来訪者数,1,北海道,1218,赤平市,2503
2026,6,市区町村,観光来訪者数,1,北海道,1219,紋別市,33493
2026,6,市区町村,観光来訪者数,1,北海道,1220,士別市,2679
2026,6,市区町村,観光来訪者数,1,北海道,1221,名寄市,37279
2026,6,市区町村,観光来訪者数,1,北海道,1222,三笠市,61151
2026,6,市区町村,観光来訪者数,1,北海道,1223,根室市,36713
2026,6,市区町村,観光来訪者数,1,北海道,1224,千歳市,148480
2026,6,市区町村,観光来訪者数,1,北海道,1225,滝川市,15778
2026,6,市区町村,観光来訪者数,1,北海道,1226,砂川市,2776
2026,6,市区町村,観光来訪者数,1,北海道,1227,歌志内市,10977
2026,6,市区町村,観光来訪者数,1,北海道,1228,深川市,56133
2026,6,市区町村,観光来訪者数,1,北海道,1229,富良野市,51249
2026,6,市区町村,観光来訪者数,1,北海道,1230,登別市,21939
2026,6,市区町村,観光来訪者数,1,北海道,1231,恵庭市,31929
2026,6,市区町村,観光来訪者数,1,北海道,1233,伊達市,54624
2026,6,市区町村,観光来訪者数,1,北海道,1234,北広島市,609756
2026,6,市区町村,観光来訪者数,1,北海道,1235,石狩市,82266
2026,6,市区町村,観光来訪者数,1,北海道,1236,北斗市,4694
2026,6,市区町村,観光来訪者数,1,北海道,1303,当別町,66302
2026,6,市区町村,観光来訪者数,1,北海道,1304,新篠津村,39020
2026,6,市区町村,観光来訪者数,1,北海道,1331,松前町,14069
2026,6,市区町村,観光来訪者数,1,北海道,1332,福島町,4355
2026,6,市区町村,観光来訪者数,1,北海道,1333,知内町,3891
2026,6,市区町村,観光来訪者数,1,北海道,1334,木古内町,17489
2026,6,市区町村,観光来訪者数,1,北海道,1337,七飯町,68337
2026,6,市区町村,観光来訪者数,1,北海道,1343,鹿部町,5801
2026,6,市区町村,観光来訪者数,1,北海道,1345,森町,30226
2026,6,市区町村,観光来訪者数,1,北海道,1346,八雲町,5790
2026,6,市区町村,観光来訪者数,1,北海道,1347,長万部町,95
2026,6,市区町村,観光来訪者数,1,北海道,1361,江差町,5958
2026,6,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,15619
2026,6,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,545
2026,6,市区町村,観光来訪者数,1,北海道,1364,乙部町,5780
2026,6,市区町村,観光来訪者数,1,北海道,1367,奥尻町,284
2026,6,市区町村,観光来訪者数,1,北海道,1371,せたな町,4328
2026,6,市区町村,観光来訪者数,1,北海道,1391,島牧村,5593
2026,6,市区町村,観光来訪者数,1,北海道,1392,寿都町,8885
2026,6,市区町村,観光来訪者数,1,北海道,1393,黒松内町,26899
