年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2026,5,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,686804
2026,5,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,56900
2026,5,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,99206
2026,5,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,21016
2026,5,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,117031
2026,5,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,197181
2026,5,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,67896
2026,5,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,30229
2026,5,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,16328
2026,5,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,14848
2026,5,市区町村,観光来訪者数,1,北海道,1202,函館市,256172
2026,5,市区町村,観光来訪者数,1,北海道,1203,小樽市,128218
2026,5,市区町村,観光来訪者数,1,北海道,1204,旭川市,288523
2026,5,市区町村,観光来訪者数,1,北海道,1205,室蘭市,52224
2026,5,市区町村,観光来訪者数,1,北海道,1206,釧路市,110951
2026,5,市区町村,観光来訪者数,1,北海道,1207,帯広市,104419
2026,5,市区町村,観光来訪者数,1,北海道,1208,北見市,89202
2026,5,市区町村,観光来訪者数,1,北海道,1209,夕張市,29668
2026,5,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,45389
2026,5,市区町村,観光来訪者数,1,北海道,1211,網走市,89952
2026,5,市区町村,観光来訪者数,1,北海道,1212,留萌市,50244
2026,5,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,158859
2026,5,市区町村,観光来訪者数,1,北海道,1214,稚内市,40464
2026,5,市区町村,観光来訪者数,1,北海道,1215,美唄市,13561
2026,5,市区町村,観光来訪者数,1,北海道,1216,芦別市,45710
2026,5,市区町村,観光来訪者数,1,北海道,1217,江別市,31497
2026,5,市区町村,観光来訪者数,1,北海道,1218,赤平市,1454
2026,5,市区町村,観光来訪者数,1,北海道,1219,紋別市,42999
2026,5,市区町村,観光来訪者数,1,北海道,1220,士別市,3379
2026,5,市区町村,観光来訪者数,1,北海道,1221,名寄市,42811
2026,5,市区町村,観光来訪者数,1,北海道,1222,三笠市,85029
2026,5,市区町村,観光来訪者数,1,北海道,1223,根室市,31736
2026,5,市区町村,観光来訪者数,1,北海道,1224,千歳市,146033
2026,5,市区町村,観光来訪者数,1,北海道,1225,滝川市,28770
2026,5,市区町村,観光来訪者数,1,北海道,1226,砂川市,3436
2026,5,市区町村,観光来訪者数,1,北海道,1227,歌志内市,17584
2026,5,市区町村,観光来訪者数,1,北海道,1228,深川市,74295
2026,5,市区町村,観光来訪者数,1,北海道,1229,富良野市,41502
2026,5,市区町村,観光来訪者数,1,北海道,1230,登別市,27370
2026,5,市区町村,観光来訪者数,1,北海道,1231,恵庭市,38254
2026,5,市区町村,観光来訪者数,1,北海道,1233,伊達市,73928
2026,5,市区町村,観光来訪者数,1,北海道,1234,北広島市,548110
2026,5,市区町村,観光来訪者数,1,北海道,1235,石狩市,115315
2026,5,市区町村,観光来訪者数,1,北海道,1236,北斗市,7614
2026,5,市区町村,観光来訪者数,1,北海道,1303,当別町,71928
2026,5,市区町村,観光来訪者数,1,北海道,1304,新篠津村,44811
2026,5,市区町村,観光来訪者数,1,北海道,1331,松前町,29284
2026,5,市区町村,観光来訪者数,1,北海道,1332,福島町,5000
2026,5,市区町村,観光来訪者数,1,北海道,1333,知内町,6607
2026,5,市区町村,観光来訪者数,1,北海道,1334,木古内町,32471
2026,5,市区町村,観光来訪者数,1,北海道,1337,七飯町,72876
2026,5,市区町村,観光来訪者数,1,北海道,1343,鹿部町,5274
2026,5,市区町村,観光来訪者数,1,北海道,1345,森町,49465
2026,5,市区町村,観光来訪者数,1,北海道,1346,八雲町,9832
2026,5,市区町村,観光来訪者数,1,北海道,1361,江差町,7334
2026,5,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,27033
2026,5,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,263
2026,5,市区町村,観光来訪者数,1,北海道,1364,乙部町,8191
2026,5,市区町村,観光来訪者数,1,北海道,1367,奥尻町,188
2026,5,市区町村,観光来訪者数,1,北海道,1371,せたな町,5159
2026,5,市区町村,観光来訪者数,1,北海道,1391,島牧村,8110
2026,5,市区町村,観光来訪者数,1,北海道,1392,寿都町,12865
2026,5,市区町村,観光来訪者数,1,北海道,1393,黒松内町,31004
2026,5,市区町村,観光来訪者数,1,北海道,1394,蘭越町,19329
2026,5,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,103989
2026,5,市区町村,観光来訪者数,1,北海道,1396,真狩村,32952
2026,5,市区町村,観光来訪者数,1,北海道,1397,留寿都村,87320
2026,5,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,136722
2026,5,市区町村,観光来訪者数,1,北海道,1399,京極町,57459
2026,5,市区町村,観光来訪者数,1,北海道,1400,倶知安町,29694
2026,5,市区町村,観光来訪者数,1,北海道,1401,共和町,90
2026,5,市区町村,観光来訪者数,1,北海道,1402,岩内町,6491
2026,5,市区町村,観光来訪者数,1,北海道,1403,泊村,1639
2026,5,市区町村,観光来訪者数,1,北海道,1404,神恵内村,12384
2026,5,市区町村,観光来訪者数,1,北海道,1405,積丹町,851
2026,5,市区町村,観光来訪者数,1,北海道,1407,仁木町,58984
2026,5,市区町村,観光来訪者数,1,北海道,1408,余市町,72879
2026,5,市区町村,観光来訪者数,1,北海道,1409,赤井川村,12040
2026,5,市区町村,観光来訪者数,1,北海道,1423,南幌町,14474
2026,5,市区町村,観光来訪者数,1,北海道,1424,奈井江町,16121
2026,5,市区町村,観光来訪者数,1,北海道,1427,由仁町,4441
2026,5,市区町村,観光来訪者数,1,北海道,1428,長沼町,133501
2026,5,市区町村,観光来訪者数,1,北海道,1429,栗山町,15284
2026,5,市区町村,観光来訪者数,1,北海道,1430,月形町,3679
2026,5,市区町村,観光来訪者数,1,北海道,1431,浦臼町,5121
2026,5,市区町村,観光来訪者数,1,北海道,1432,新十津川町,11500
2026,5,市区町村,観光来訪者数,1,北海道,1433,妹背牛町,14187
2026,5,市区町村,観光来訪者数,1,北海道,1434,秩父別町,20693
2026,5,市区町村,観光来訪者数,1,北海道,1436,雨竜町,47209
2026,5,市区町村,観光来訪者数,1,北海道,1437,北竜町,34145
2026,5,市区町村,観光来訪者数,1,北海道,1438,沼田町,10466
2026,5,市区町村,観光来訪者数,1,北海道,1452,鷹栖町,1163
2026,5,市区町村,観光来訪者数,1,北海道,1453,東神楽町,17685
2026,5,市区町村,観光来訪者数,1,北海道,1454,当麻町,11203
2026,5,市区町村,観光来訪者数,1,北海道,1455,比布町,12385
2026,5,市区町村,観光来訪者数,1,北海道,1456,愛別町,191
2026,5,市区町村,観光来訪者数,1,北海道,1457,上川町,8327
2026,5,市区町村,観光来訪者数,1,北海道,1458,東川町,15609
2026,5,市区町村,観光来訪者数,1,北海道,1459,美瑛町,45641
2026,5,市区町村,観光来訪者数,1,北海道,1460,上富良野町,13072
2026,5,市区町村,観光来訪者数,1,北海道,1461,中富良野町,48805
2026,5,市区町村,観光来訪者数,1,北海道,1462,南富良野町,24036
2026,5,市区町村,観光来訪者数,1,北海道,1463,占冠村,1223
2026,5,市区町村,観光来訪者数,1,北海道,1464,和寒町,1959
2026,5,市区町村,観光来訪者数,1,北海道,1465,剣淵町,190
2026,5,市区町村,観光来訪者数,1,北海道,1468,下川町,468
2026,5,市区町村,観光来訪者数,1,北海道,1469,美深町,16191
2026,5,市区町村,観光来訪者数,1,北海道,1470,音威子府村,12446
2026,5,市区町村,観光来訪者数,1,北海道,1471,中川町,20338
2026,5,市区町村,観光来訪者数,1,北海道,1472,幌加内町,12362
2026,5,市区町村,観光来訪者数,1,北海道,1481,増毛町,10168
2026,5,市区町村,観光来訪者数,1,北海道,1482,小平町,26881
2026,5,市区町村,観光来訪者数,1,北海道,1483,苫前町,18775
2026,5,市区町村,観光来訪者数,1,北海道,1484,羽幌町,15764
2026,5,市区町村,観光来訪者数,1,北海道,1485,初山別村,23984
2026,5,市区町村,観光来訪者数,1,北海道,1486,遠別町,33838
2026,5,市区町村,観光来訪者数,1,北海道,1487,天塩町,15162
2026,5,市区町村,観光来訪者数,1,北海道,1512,浜頓別町,16127
2026,5,市区町村,観光来訪者数,1,北海道,1513,中頓別町,5248
2026,5,市区町村,観光来訪者数,1,北海道,1514,枝幸町,9839
2026,5,市区町村,観光来訪者数,1,北海道,1516,豊富町,10557
2026,5,市区町村,観光来訪者数,1,北海道,1517,礼文町,2252
2026,5,市区町村,観光来訪者数,1,北海道,1518,利尻町,1925
2026,5,市区町村,観光来訪者数,1,北海道,1520,幌延町,91
