年,月,地域区分,データ区分,地域コード,地域名称,人数
2024,12,都道府県,観光来訪者数,1,北海道,2448284
2024,12,都道府県,観光来訪者数,2,青森県,572702
2024,12,都道府県,観光来訪者数,3,岩手県,1053379
2024,12,都道府県,観光来訪者数,4,宮城県,1399659
2024,12,都道府県,観光来訪者数,5,秋田県,550741
2024,12,都道府県,観光来訪者数,6,山形県,967549
2024,12,都道府県,観光来訪者数,7,福島県,1523791
2024,12,都道府県,観光来訪者数,8,茨城県,2275995
2024,12,都道府県,観光来訪者数,9,栃木県,2352149
2024,12,都道府県,観光来訪者数,10,群馬県,1845334
2024,12,都道府県,観光来訪者数,11,埼玉県,3393148
2024,12,都道府県,観光来訪者数,12,千葉県,4292654
2024,12,都道府県,観光来訪者数,13,東京都,22748577
2024,12,都道府県,観光来訪者数,14,神奈川県,5791698
2024,12,都道府県,観光来訪者数,15,新潟県,1251426
2024,12,都道府県,観光来訪者数,16,富山県,839780
2024,12,都道府県,観光来訪者数,17,石川県,800183
2024,12,都道府県,観光来訪者数,18,福井県,468872
2024,12,都道府県,観光来訪者数,19,山梨県,919965
2024,12,都道府県,観光来訪者数,20,長野県,2346655
2024,12,都道府県,観光来訪者数,21,岐阜県,2010676
2024,12,都道府県,観光来訪者数,22,静岡県,7622844
2024,12,都道府県,観光来訪者数,23,愛知県,8314104
2024,12,都道府県,観光来訪者数,24,三重県,2285368
2024,12,都道府県,観光来訪者数,25,滋賀県,1028295
2024,12,都道府県,観光来訪者数,26,京都府,2750265
2024,12,都道府県,観光来訪者数,27,大阪府,5555160
2024,12,都道府県,観光来訪者数,28,兵庫県,4034959
2024,12,都道府県,観光来訪者数,29,奈良県,1097235
2024,12,都道府県,観光来訪者数,30,和歌山県,1423330
2024,12,都道府県,観光来訪者数,31,鳥取県,585583
2024,12,都道府県,観光来訪者数,32,島根県,560985
2024,12,都道府県,観光来訪者数,33,岡山県,1543908
2024,12,都道府県,観光来訪者数,34,広島県,1693926
2024,12,都道府県,観光来訪者数,35,山口県,965429
2024,12,都道府県,観光来訪者数,36,徳島県,559972
2024,12,都道府県,観光来訪者数,37,香川県,816676
2024,12,都道府県,観光来訪者数,38,愛媛県,813385
2024,12,都道府県,観光来訪者数,39,高知県,559866
2024,12,都道府県,観光来訪者数,40,福岡県,3858027
2024,12,都道府県,観光来訪者数,41,佐賀県,2438643
2024,12,都道府県,観光来訪者数,42,長崎県,1348790
2024,12,都道府県,観光来訪者数,43,熊本県,1238791
2024,12,都道府県,観光来訪者数,44,大分県,1071783
2024,12,都道府県,観光来訪者数,45,宮崎県,843306
2024,12,都道府県,観光来訪者数,46,鹿児島県,1387731
2024,12,都道府県,観光来訪者数,47,沖縄県,1058895
