年,月,地域区分,データ区分,地域コード,地域名称,人数
2025,12,都道府県,観光来訪者数,1,北海道,2589775
2025,12,都道府県,観光来訪者数,2,青森県,739566
2025,12,都道府県,観光来訪者数,3,岩手県,1226124
2025,12,都道府県,観光来訪者数,4,宮城県,1478659
2025,12,都道府県,観光来訪者数,5,秋田県,558297
2025,12,都道府県,観光来訪者数,6,山形県,1022555
2025,12,都道府県,観光来訪者数,7,福島県,1685313
2025,12,都道府県,観光来訪者数,8,茨城県,2362138
2025,12,都道府県,観光来訪者数,9,栃木県,2747314
2025,12,都道府県,観光来訪者数,10,群馬県,1954660
2025,12,都道府県,観光来訪者数,11,埼玉県,3562076
2025,12,都道府県,観光来訪者数,12,千葉県,4347288
2025,12,都道府県,観光来訪者数,13,東京都,25356830
2025,12,都道府県,観光来訪者数,14,神奈川県,6229303
2025,12,都道府県,観光来訪者数,15,新潟県,1423494
2025,12,都道府県,観光来訪者数,16,富山県,966796
2025,12,都道府県,観光来訪者数,17,石川県,967707
2025,12,都道府県,観光来訪者数,18,福井県,493184
2025,12,都道府県,観光来訪者数,19,山梨県,997374
2025,12,都道府県,観光来訪者数,20,長野県,2488611
2025,12,都道府県,観光来訪者数,21,岐阜県,1971164
2025,12,都道府県,観光来訪者数,22,静岡県,7946732
2025,12,都道府県,観光来訪者数,23,愛知県,9817407
2025,12,都道府県,観光来訪者数,24,三重県,4679689
2025,12,都道府県,観光来訪者数,25,滋賀県,1624793
2025,12,都道府県,観光来訪者数,26,京都府,2810888
2025,12,都道府県,観光来訪者数,27,大阪府,6317983
2025,12,都道府県,観光来訪者数,28,兵庫県,4503716
2025,12,都道府県,観光来訪者数,29,奈良県,1159099
2025,12,都道府県,観光来訪者数,30,和歌山県,1982383
2025,12,都道府県,観光来訪者数,31,鳥取県,939463
2025,12,都道府県,観光来訪者数,32,島根県,747912
2025,12,都道府県,観光来訪者数,33,岡山県,1730628
2025,12,都道府県,観光来訪者数,34,広島県,2926215
2025,12,都道府県,観光来訪者数,35,山口県,1235571
2025,12,都道府県,観光来訪者数,36,徳島県,661250
2025,12,都道府県,観光来訪者数,37,香川県,939962
2025,12,都道府県,観光来訪者数,38,愛媛県,1182808
2025,12,都道府県,観光来訪者数,39,高知県,634482
2025,12,都道府県,観光来訪者数,40,福岡県,5441829
2025,12,都道府県,観光来訪者数,41,佐賀県,2607597
2025,12,都道府県,観光来訪者数,42,長崎県,1544693
2025,12,都道府県,観光来訪者数,43,熊本県,1338492
2025,12,都道府県,観光来訪者数,44,大分県,1121400
2025,12,都道府県,観光来訪者数,45,宮崎県,898321
2025,12,都道府県,観光来訪者数,46,鹿児島県,1683681
2025,12,都道府県,観光来訪者数,47,沖縄県,3033235
