年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2023,9,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,664684
2023,9,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,30455
2023,9,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,71419
2023,9,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,23719
2023,9,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,73334
2023,9,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,101427
2023,9,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,60149
2023,9,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,30091
2023,9,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,9441
2023,9,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,2445
2023,9,市区町村,観光来訪者数,1,北海道,1202,函館市,158126
2023,9,市区町村,観光来訪者数,1,北海道,1203,小樽市,132751
2023,9,市区町村,観光来訪者数,1,北海道,1204,旭川市,270040
2023,9,市区町村,観光来訪者数,1,北海道,1205,室蘭市,30703
2023,9,市区町村,観光来訪者数,1,北海道,1206,釧路市,99088
2023,9,市区町村,観光来訪者数,1,北海道,1207,帯広市,70863
2023,9,市区町村,観光来訪者数,1,北海道,1208,北見市,26907
2023,9,市区町村,観光来訪者数,1,北海道,1209,夕張市,21351
2023,9,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,34024
2023,9,市区町村,観光来訪者数,1,北海道,1211,網走市,100417
2023,9,市区町村,観光来訪者数,1,北海道,1212,留萌市,36295
2023,9,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,131967
2023,9,市区町村,観光来訪者数,1,北海道,1214,稚内市,58843
2023,9,市区町村,観光来訪者数,1,北海道,1215,美唄市,6415
2023,9,市区町村,観光来訪者数,1,北海道,1216,芦別市,35854
2023,9,市区町村,観光来訪者数,1,北海道,1217,江別市,20840
2023,9,市区町村,観光来訪者数,1,北海道,1218,赤平市,1495
2023,9,市区町村,観光来訪者数,1,北海道,1219,紋別市,31941
2023,9,市区町村,観光来訪者数,1,北海道,1220,士別市,3064
2023,9,市区町村,観光来訪者数,1,北海道,1221,名寄市,38119
2023,9,市区町村,観光来訪者数,1,北海道,1222,三笠市,74379
2023,9,市区町村,観光来訪者数,1,北海道,1223,根室市,20851
2023,9,市区町村,観光来訪者数,1,北海道,1224,千歳市,141512
2023,9,市区町村,観光来訪者数,1,北海道,1225,滝川市,19720
2023,9,市区町村,観光来訪者数,1,北海道,1226,砂川市,4638
2023,9,市区町村,観光来訪者数,1,北海道,1227,歌志内市,7899
2023,9,市区町村,観光来訪者数,1,北海道,1228,深川市,58089
2023,9,市区町村,観光来訪者数,1,北海道,1229,富良野市,43748
2023,9,市区町村,観光来訪者数,1,北海道,1230,登別市,26784
2023,9,市区町村,観光来訪者数,1,北海道,1231,恵庭市,34532
2023,9,市区町村,観光来訪者数,1,北海道,1233,伊達市,45259
2023,9,市区町村,観光来訪者数,1,北海道,1234,北広島市,622516
2023,9,市区町村,観光来訪者数,1,北海道,1235,石狩市,73794
2023,9,市区町村,観光来訪者数,1,北海道,1236,北斗市,7902
2023,9,市区町村,観光来訪者数,1,北海道,1303,当別町,40500
2023,9,市区町村,観光来訪者数,1,北海道,1304,新篠津村,33640
2023,9,市区町村,観光来訪者数,1,北海道,1331,松前町,10945
2023,9,市区町村,観光来訪者数,1,北海道,1332,福島町,4953
2023,9,市区町村,観光来訪者数,1,北海道,1333,知内町,3959
2023,9,市区町村,観光来訪者数,1,北海道,1334,木古内町,18312
2023,9,市区町村,観光来訪者数,1,北海道,1337,七飯町,51936
2023,9,市区町村,観光来訪者数,1,北海道,1343,鹿部町,6191
2023,9,市区町村,観光来訪者数,1,北海道,1345,森町,20919
2023,9,市区町村,観光来訪者数,1,北海道,1346,八雲町,5796
2023,9,市区町村,観光来訪者数,1,北海道,1361,江差町,6671
2023,9,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,12141
2023,9,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,8748
2023,9,市区町村,観光来訪者数,1,北海道,1364,乙部町,6712
2023,9,市区町村,観光来訪者数,1,北海道,1367,奥尻町,599
2023,9,市区町村,観光来訪者数,1,北海道,1371,せたな町,4002
2023,9,市区町村,観光来訪者数,1,北海道,1391,島牧村,5083
2023,9,市区町村,観光来訪者数,1,北海道,1392,寿都町,6679
2023,9,市区町村,観光来訪者数,1,北海道,1393,黒松内町,24152
2023,9,市区町村,観光来訪者数,1,北海道,1394,蘭越町,12033
2023,9,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,87255
2023,9,市区町村,観光来訪者数,1,北海道,1396,真狩村,21722
2023,9,市区町村,観光来訪者数,1,北海道,1397,留寿都村,94955
2023,9,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,66925
2023,9,市区町村,観光来訪者数,1,北海道,1399,京極町,46490
2023,9,市区町村,観光来訪者数,1,北海道,1400,倶知安町,28125
2023,9,市区町村,観光来訪者数,1,北海道,1402,岩内町,4463
2023,9,市区町村,観光来訪者数,1,北海道,1403,泊村,844
2023,9,市区町村,観光来訪者数,1,北海道,1404,神恵内村,9678
2023,9,市区町村,観光来訪者数,1,北海道,1405,積丹町,1636
2023,9,市区町村,観光来訪者数,1,北海道,1407,仁木町,63426
2023,9,市区町村,観光来訪者数,1,北海道,1408,余市町,72404
2023,9,市区町村,観光来訪者数,1,北海道,1409,赤井川村,26557
2023,9,市区町村,観光来訪者数,1,北海道,1423,南幌町,12973
2023,9,市区町村,観光来訪者数,1,北海道,1424,奈井江町,15757
2023,9,市区町村,観光来訪者数,1,北海道,1427,由仁町,12938
2023,9,市区町村,観光来訪者数,1,北海道,1428,長沼町,102740
2023,9,市区町村,観光来訪者数,1,北海道,1429,栗山町,10155
2023,9,市区町村,観光来訪者数,1,北海道,1430,月形町,5077
2023,9,市区町村,観光来訪者数,1,北海道,1431,浦臼町,6639
2023,9,市区町村,観光来訪者数,1,北海道,1432,新十津川町,11336
2023,9,市区町村,観光来訪者数,1,北海道,1434,秩父別町,17056
2023,9,市区町村,観光来訪者数,1,北海道,1436,雨竜町,32220
2023,9,市区町村,観光来訪者数,1,北海道,1437,北竜町,26012
2023,9,市区町村,観光来訪者数,1,北海道,1438,沼田町,9896
2023,9,市区町村,観光来訪者数,1,北海道,1452,鷹栖町,1137
2023,9,市区町村,観光来訪者数,1,北海道,1453,東神楽町,20570
2023,9,市区町村,観光来訪者数,1,北海道,1454,当麻町,8945
2023,9,市区町村,観光来訪者数,1,北海道,1455,比布町,7805
2023,9,市区町村,観光来訪者数,1,北海道,1456,愛別町,551
2023,9,市区町村,観光来訪者数,1,北海道,1457,上川町,16418
2023,9,市区町村,観光来訪者数,1,北海道,1458,東川町,19954
2023,9,市区町村,観光来訪者数,1,北海道,1459,美瑛町,65374
2023,9,市区町村,観光来訪者数,1,北海道,1460,上富良野町,9827
2023,9,市区町村,観光来訪者数,1,北海道,1461,中富良野町,70541
2023,9,市区町村,観光来訪者数,1,北海道,1462,南富良野町,24957
2023,9,市区町村,観光来訪者数,1,北海道,1463,占冠村,682
2023,9,市区町村,観光来訪者数,1,北海道,1464,和寒町,1498
2023,9,市区町村,観光来訪者数,1,北海道,1465,剣淵町,164
2023,9,市区町村,観光来訪者数,1,北海道,1468,下川町,137
2023,9,市区町村,観光来訪者数,1,北海道,1469,美深町,15197
2023,9,市区町村,観光来訪者数,1,北海道,1470,音威子府村,10575
2023,9,市区町村,観光来訪者数,1,北海道,1471,中川町,14384
2023,9,市区町村,観光来訪者数,1,北海道,1472,幌加内町,10987
2023,9,市区町村,観光来訪者数,1,北海道,1481,増毛町,4086
2023,9,市区町村,観光来訪者数,1,北海道,1482,小平町,31126
2023,9,市区町村,観光来訪者数,1,北海道,1483,苫前町,18733
2023,9,市区町村,観光来訪者数,1,北海道,1484,羽幌町,17836
2023,9,市区町村,観光来訪者数,1,北海道,1485,初山別村,27312
2023,9,市区町村,観光来訪者数,1,北海道,1486,遠別町,26566
2023,9,市区町村,観光来訪者数,1,北海道,1487,天塩町,16930
2023,9,市区町村,観光来訪者数,1,北海道,1511,猿払村,550
2023,9,市区町村,観光来訪者数,1,北海道,1512,浜頓別町,14767
2023,9,市区町村,観光来訪者数,1,北海道,1513,中頓別町,5107
2023,9,市区町村,観光来訪者数,1,北海道,1514,枝幸町,12793
2023,9,市区町村,観光来訪者数,1,北海道,1516,豊富町,5954
2023,9,市区町村,観光来訪者数,1,北海道,1517,礼文町,3336
2023,9,市区町村,観光来訪者数,1,北海道,1518,利尻町,6895
2023,9,市区町村,観光来訪者数,1,北海道,1519,利尻富士町,159
2023,9,市区町村,観光来訪者数,1,北海道,1520,幌延町,389
2023,9,市区町村,観光来訪者数,1,北海道,1543,美幌町,37297
2023,9,市区町村,観光来訪者数,1,北海道,1544,津別町,17504
2023,9,市区町村,観光来訪者数,1,北海道,1545,斜里町,63911
2023,9,市区町村,観光来訪者数,1,北海道,1546,清里町,16926
2023,9,市区町村,観光来訪者数,1,北海道,1547,小清水町,11688
2023,9,市区町村,観光来訪者数,1,北海道,1550,置戸町,8543
2023,9,市区町村,観光来訪者数,1,北海道,1552,佐呂間町,24864
2023,9,市区町村,観光来訪者数,1,北海道,1555,遠軽町,76367
2023,9,市区町村,観光来訪者数,1,北海道,1559,湧別町,40081
2023,9,市区町村,観光来訪者数,1,北海道,1560,滝上町,80
2023,9,市区町村,観光来訪者数,1,北海道,1561,興部町,12437
