年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2024,2,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,498085
2024,2,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,15946
2024,2,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,46768
2024,2,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,3027
2024,2,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,49812
2024,2,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,78899
2024,2,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,34743
2024,2,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,7679
2024,2,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,22472
2024,2,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,2613
2024,2,市区町村,観光来訪者数,1,北海道,1202,函館市,58373
2024,2,市区町村,観光来訪者数,1,北海道,1203,小樽市,66832
2024,2,市区町村,観光来訪者数,1,北海道,1204,旭川市,168709
2024,2,市区町村,観光来訪者数,1,北海道,1205,室蘭市,9908
2024,2,市区町村,観光来訪者数,1,北海道,1206,釧路市,54024
2024,2,市区町村,観光来訪者数,1,北海道,1207,帯広市,43374
2024,2,市区町村,観光来訪者数,1,北海道,1208,北見市,19428
2024,2,市区町村,観光来訪者数,1,北海道,1209,夕張市,18336
2024,2,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,18661
2024,2,市区町村,観光来訪者数,1,北海道,1211,網走市,94661
2024,2,市区町村,観光来訪者数,1,北海道,1212,留萌市,9370
2024,2,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,54882
2024,2,市区町村,観光来訪者数,1,北海道,1214,稚内市,13787
2024,2,市区町村,観光来訪者数,1,北海道,1215,美唄市,6218
2024,2,市区町村,観光来訪者数,1,北海道,1216,芦別市,13088
2024,2,市区町村,観光来訪者数,1,北海道,1217,江別市,8762
2024,2,市区町村,観光来訪者数,1,北海道,1218,赤平市,696
2024,2,市区町村,観光来訪者数,1,北海道,1219,紋別市,26622
