年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2025,6,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,581095
2025,6,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,45074
2025,6,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,84551
2025,6,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,26784
2025,6,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,75501
2025,6,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,72891
2025,6,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,70254
2025,6,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,20565
2025,6,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,14262
2025,6,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,3770
2025,6,市区町村,観光来訪者数,1,北海道,1202,函館市,209325
2025,6,市区町村,観光来訪者数,1,北海道,1203,小樽市,131351
2025,6,市区町村,観光来訪者数,1,北海道,1204,旭川市,383740
2025,6,市区町村,観光来訪者数,1,北海道,1205,室蘭市,29147
2025,6,市区町村,観光来訪者数,1,北海道,1206,釧路市,89947
2025,6,市区町村,観光来訪者数,1,北海道,1207,帯広市,79002
2025,6,市区町村,観光来訪者数,1,北海道,1208,北見市,70194
2025,6,市区町村,観光来訪者数,1,北海道,1209,夕張市,37197
2025,6,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,43837
2025,6,市区町村,観光来訪者数,1,北海道,1211,網走市,82208
2025,6,市区町村,観光来訪者数,1,北海道,1212,留萌市,41350
2025,6,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,123213
2025,6,市区町村,観光来訪者数,1,北海道,1214,稚内市,46163
2025,6,市区町村,観光来訪者数,1,北海道,1215,美唄市,6602
2025,6,市区町村,観光来訪者数,1,北海道,1216,芦別市,40647
2025,6,市区町村,観光来訪者数,1,北海道,1217,江別市,23424
2025,6,市区町村,観光来訪者数,1,北海道,1218,赤平市,976
2025,6,市区町村,観光来訪者数,1,北海道,1219,紋別市,37979
2025,6,市区町村,観光来訪者数,1,北海道,1220,士別市,3283
2025,6,市区町村,観光来訪者数,1,北海道,1221,名寄市,36830
2025,6,市区町村,観光来訪者数,1,北海道,1222,三笠市,57287
2025,6,市区町村,観光来訪者数,1,北海道,1223,根室市,35408
2025,6,市区町村,観光来訪者数,1,北海道,1224,千歳市,128619
2025,6,市区町村,観光来訪者数,1,北海道,1225,滝川市,17068
2025,6,市区町村,観光来訪者数,1,北海道,1226,砂川市,3470
2025,6,市区町村,観光来訪者数,1,北海道,1227,歌志内市,8193
2025,6,市区町村,観光来訪者数,1,北海道,1228,深川市,63343
2025,6,市区町村,観光来訪者数,1,北海道,1229,富良野市,47612
2025,6,市区町村,観光来訪者数,1,北海道,1230,登別市,24090
2025,6,市区町村,観光来訪者数,1,北海道,1231,恵庭市,30483
2025,6,市区町村,観光来訪者数,1,北海道,1233,伊達市,54009
2025,6,市区町村,観光来訪者数,1,北海道,1234,北広島市,587469
2025,6,市区町村,観光来訪者数,1,北海道,1235,石狩市,90620
2025,6,市区町村,観光来訪者数,1,北海道,1236,北斗市,7433
2025,6,市区町村,観光来訪者数,1,北海道,1303,当別町,50051
2025,6,市区町村,観光来訪者数,1,北海道,1304,新篠津村,37353
2025,6,市区町村,観光来訪者数,1,北海道,1331,松前町,14655
2025,6,市区町村,観光来訪者数,1,北海道,1332,福島町,4654
2025,6,市区町村,観光来訪者数,1,北海道,1333,知内町,4366
2025,6,市区町村,観光来訪者数,1,北海道,1334,木古内町,13864
2025,6,市区町村,観光来訪者数,1,北海道,1337,七飯町,56345
2025,6,市区町村,観光来訪者数,1,北海道,1343,鹿部町,6185
2025,6,市区町村,観光来訪者数,1,北海道,1345,森町,21511
2025,6,市区町村,観光来訪者数,1,北海道,1346,八雲町,6874
2025,6,市区町村,観光来訪者数,1,北海道,1361,江差町,7316
2025,6,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,9377
2025,6,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,8493
2025,6,市区町村,観光来訪者数,1,北海道,1364,乙部町,4817
2025,6,市区町村,観光来訪者数,1,北海道,1367,奥尻町,541
2025,6,市区町村,観光来訪者数,1,北海道,1371,せたな町,3199
2025,6,市区町村,観光来訪者数,1,北海道,1391,島牧村,3971
2025,6,市区町村,観光来訪者数,1,北海道,1392,寿都町,9499
2025,6,市区町村,観光来訪者数,1,北海道,1393,黒松内町,23829
2025,6,市区町村,観光来訪者数,1,北海道,1394,蘭越町,13608
2025,6,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,89130
2025,6,市区町村,観光来訪者数,1,北海道,1396,真狩村,21845
2025,6,市区町村,観光来訪者数,1,北海道,1397,留寿都村,84597
2025,6,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,96929
2025,6,市区町村,観光来訪者数,1,北海道,1399,京極町,54818
2025,6,市区町村,観光来訪者数,1,北海道,1400,倶知安町,31825
2025,6,市区町村,観光来訪者数,1,北海道,1402,岩内町,8548
2025,6,市区町村,観光来訪者数,1,北海道,1403,泊村,1118
2025,6,市区町村,観光来訪者数,1,北海道,1404,神恵内村,15721
2025,6,市区町村,観光来訪者数,1,北海道,1405,積丹町,1090
2025,6,市区町村,観光来訪者数,1,北海道,1407,仁木町,56007
2025,6,市区町村,観光来訪者数,1,北海道,1408,余市町,73632
2025,6,市区町村,観光来訪者数,1,北海道,1409,赤井川村,28714
2025,6,市区町村,観光来訪者数,1,北海道,1423,南幌町,10852
2025,6,市区町村,観光来訪者数,1,北海道,1424,奈井江町,12904
2025,6,市区町村,観光来訪者数,1,北海道,1427,由仁町,8957
2025,6,市区町村,観光来訪者数,1,北海道,1428,長沼町,89694
2025,6,市区町村,観光来訪者数,1,北海道,1429,栗山町,7591
2025,6,市区町村,観光来訪者数,1,北海道,1430,月形町,3625
2025,6,市区町村,観光来訪者数,1,北海道,1431,浦臼町,4065
2025,6,市区町村,観光来訪者数,1,北海道,1432,新十津川町,7990
2025,6,市区町村,観光来訪者数,1,北海道,1433,妹背牛町,9208
2025,6,市区町村,観光来訪者数,1,北海道,1434,秩父別町,14746
2025,6,市区町村,観光来訪者数,1,北海道,1436,雨竜町,29224
2025,6,市区町村,観光来訪者数,1,北海道,1437,北竜町,24943
2025,6,市区町村,観光来訪者数,1,北海道,1438,沼田町,7412
2025,6,市区町村,観光来訪者数,1,北海道,1452,鷹栖町,992
2025,6,市区町村,観光来訪者数,1,北海道,1453,東神楽町,15151
2025,6,市区町村,観光来訪者数,1,北海道,1454,当麻町,13331
2025,6,市区町村,観光来訪者数,1,北海道,1455,比布町,7806
2025,6,市区町村,観光来訪者数,1,北海道,1456,愛別町,182
2025,6,市区町村,観光来訪者数,1,北海道,1457,上川町,10553
2025,6,市区町村,観光来訪者数,1,北海道,1458,東川町,12896
2025,6,市区町村,観光来訪者数,1,北海道,1459,美瑛町,71526
2025,6,市区町村,観光来訪者数,1,北海道,1460,上富良野町,11745
