年,月,地域区分,データ区分,地域コード,地域名称,人数
2025,7,都道府県,観光来訪者数,1,北海道,5921445
2025,7,都道府県,観光来訪者数,2,青森県,1299164
2025,7,都道府県,観光来訪者数,3,岩手県,1638225
2025,7,都道府県,観光来訪者数,4,宮城県,1933226
2025,7,都道府県,観光来訪者数,5,秋田県,987846
2025,7,都道府県,観光来訪者数,6,山形県,1561580
2025,7,都道府県,観光来訪者数,7,福島県,2249098
2025,7,都道府県,観光来訪者数,8,茨城県,2195443
2025,7,都道府県,観光来訪者数,9,栃木県,2879594
2025,7,都道府県,観光来訪者数,10,群馬県,2399866
2025,7,都道府県,観光来訪者数,11,埼玉県,3366411
2025,7,都道府県,観光来訪者数,12,千葉県,3917741
2025,7,都道府県,観光来訪者数,13,東京都,20540256
2025,7,都道府県,観光来訪者数,14,神奈川県,5898059
2025,7,都道府県,観光来訪者数,15,新潟県,2164198
2025,7,都道府県,観光来訪者数,16,富山県,1155302
2025,7,都道府県,観光来訪者数,17,石川県,1027788
2025,7,都道府県,観光来訪者数,18,福井県,752479
2025,7,都道府県,観光来訪者数,19,山梨県,1716431
2025,7,都道府県,観光来訪者数,20,長野県,3769284
2025,7,都道府県,観光来訪者数,21,岐阜県,2327299
2025,7,都道府県,観光来訪者数,22,静岡県,7367711
2025,7,都道府県,観光来訪者数,23,愛知県,8995063
2025,7,都道府県,観光来訪者数,24,三重県,3833273
2025,7,都道府県,観光来訪者数,25,滋賀県,1671287
2025,7,都道府県,観光来訪者数,26,京都府,2235942
2025,7,都道府県,観光来訪者数,27,大阪府,5715402
2025,7,都道府県,観光来訪者数,28,兵庫県,4599863
2025,7,都道府県,観光来訪者数,29,奈良県,1025213
2025,7,都道府県,観光来訪者数,30,和歌山県,1976847
2025,7,都道府県,観光来訪者数,31,鳥取県,1031308
2025,7,都道府県,観光来訪者数,32,島根県,751530
2025,7,都道府県,観光来訪者数,33,岡山県,1772025
2025,7,都道府県,観光来訪者数,34,広島県,2688034
2025,7,都道府県,観光来訪者数,35,山口県,1182646
2025,7,都道府県,観光来訪者数,36,徳島県,639970
2025,7,都道府県,観光来訪者数,37,香川県,874150
2025,7,都道府県,観光来訪者数,38,愛媛県,1098840
2025,7,都道府県,観光来訪者数,39,高知県,677174
2025,7,都道府県,観光来訪者数,40,福岡県,5403856
2025,7,都道府県,観光来訪者数,41,佐賀県,2298273
2025,7,都道府県,観光来訪者数,42,長崎県,1413983
2025,7,都道府県,観光来訪者数,43,熊本県,1392838
2025,7,都道府県,観光来訪者数,44,大分県,1123468
2025,7,都道府県,観光来訪者数,45,宮崎県,830294
2025,7,都道府県,観光来訪者数,46,鹿児島県,1447392
2025,7,都道府県,観光来訪者数,47,沖縄県,2772121
