年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2024,12,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,417332
2024,12,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,15830
2024,12,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,23166
2024,12,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,10237
2024,12,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,53353
2024,12,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,91679
2024,12,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,34814
2024,12,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,10787
2024,12,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,17067
2024,12,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,837
2024,12,市区町村,観光来訪者数,1,北海道,1202,函館市,90491
2024,12,市区町村,観光来訪者数,1,北海道,1203,小樽市,53406
2024,12,市区町村,観光来訪者数,1,北海道,1204,旭川市,143335
2024,12,市区町村,観光来訪者数,1,北海道,1205,室蘭市,9457
2024,12,市区町村,観光来訪者数,1,北海道,1206,釧路市,41955
2024,12,市区町村,観光来訪者数,1,北海道,1207,帯広市,43958
2024,12,市区町村,観光来訪者数,1,北海道,1208,北見市,12328
2024,12,市区町村,観光来訪者数,1,北海道,1209,夕張市,13909
2024,12,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,13054
2024,12,市区町村,観光来訪者数,1,北海道,1211,網走市,28402
2024,12,市区町村,観光来訪者数,1,北海道,1212,留萌市,8773
2024,12,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,48792
2024,12,市区町村,観光来訪者数,1,北海道,1214,稚内市,15149
2024,12,市区町村,観光来訪者数,1,北海道,1215,美唄市,4410
2024,12,市区町村,観光来訪者数,1,北海道,1216,芦別市,14122
2024,12,市区町村,観光来訪者数,1,北海道,1217,江別市,11683
2024,12,市区町村,観光来訪者数,1,北海道,1218,赤平市,1075
2024,12,市区町村,観光来訪者数,1,北海道,1219,紋別市,11696
2024,12,市区町村,観光来訪者数,1,北海道,1220,士別市,173
2024,12,市区町村,観光来訪者数,1,北海道,1221,名寄市,22544
2024,12,市区町村,観光来訪者数,1,北海道,1222,三笠市,29837
2024,12,市区町村,観光来訪者数,1,北海道,1223,根室市,3692
2024,12,市区町村,観光来訪者数,1,北海道,1224,千歳市,43793
2024,12,市区町村,観光来訪者数,1,北海道,1225,滝川市,5682
2024,12,市区町村,観光来訪者数,1,北海道,1226,砂川市,1651
2024,12,市区町村,観光来訪者数,1,北海道,1227,歌志内市,5359
2024,12,市区町村,観光来訪者数,1,北海道,1228,深川市,25632
2024,12,市区町村,観光来訪者数,1,北海道,1229,富良野市,35974
2024,12,市区町村,観光来訪者数,1,北海道,1230,登別市,11893
2024,12,市区町村,観光来訪者数,1,北海道,1231,恵庭市,12413
2024,12,市区町村,観光来訪者数,1,北海道,1233,伊達市,21230
2024,12,市区町村,観光来訪者数,1,北海道,1234,北広島市,126416
2024,12,市区町村,観光来訪者数,1,北海道,1235,石狩市,15711
2024,12,市区町村,観光来訪者数,1,北海道,1236,北斗市,3689
2024,12,市区町村,観光来訪者数,1,北海道,1303,当別町,18665
2024,12,市区町村,観光来訪者数,1,北海道,1304,新篠津村,9336
2024,12,市区町村,観光来訪者数,1,北海道,1331,松前町,2014
2024,12,市区町村,観光来訪者数,1,北海道,1332,福島町,348
2024,12,市区町村,観光来訪者数,1,北海道,1333,知内町,924
2024,12,市区町村,観光来訪者数,1,北海道,1334,木古内町,7892
2024,12,市区町村,観光来訪者数,1,北海道,1337,七飯町,27384
2024,12,市区町村,観光来訪者数,1,北海道,1343,鹿部町,1746
2024,12,市区町村,観光来訪者数,1,北海道,1345,森町,11450
2024,12,市区町村,観光来訪者数,1,北海道,1346,八雲町,2066
2024,12,市区町村,観光来訪者数,1,北海道,1361,江差町,1011
2024,12,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,2192
2024,12,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,1677
2024,12,市区町村,観光来訪者数,1,北海道,1364,乙部町,1038
2024,12,市区町村,観光来訪者数,1,北海道,1370,今金町,85
2024,12,市区町村,観光来訪者数,1,北海道,1371,せたな町,1218
2024,12,市区町村,観光来訪者数,1,北海道,1391,島牧村,624
2024,12,市区町村,観光来訪者数,1,北海道,1392,寿都町,2600
2024,12,市区町村,観光来訪者数,1,北海道,1393,黒松内町,9840
2024,12,市区町村,観光来訪者数,1,北海道,1394,蘭越町,5083
2024,12,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,33810
2024,12,市区町村,観光来訪者数,1,北海道,1396,真狩村,2906
2024,12,市区町村,観光来訪者数,1,北海道,1397,留寿都村,65539
2024,12,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,36709
2024,12,市区町村,観光来訪者数,1,北海道,1399,京極町,8059
2024,12,市区町村,観光来訪者数,1,北海道,1400,倶知安町,33368
2024,12,市区町村,観光来訪者数,1,北海道,1402,岩内町,1084
2024,12,市区町村,観光来訪者数,1,北海道,1404,神恵内村,924
2024,12,市区町村,観光来訪者数,1,北海道,1407,仁木町,19200
2024,12,市区町村,観光来訪者数,1,北海道,1408,余市町,17449
2024,12,市区町村,観光来訪者数,1,北海道,1409,赤井川村,36816
2024,12,市区町村,観光来訪者数,1,北海道,1423,南幌町,2319
2024,12,市区町村,観光来訪者数,1,北海道,1424,奈井江町,5838
2024,12,市区町村,観光来訪者数,1,北海道,1427,由仁町,85
2024,12,市区町村,観光来訪者数,1,北海道,1428,長沼町,26855
2024,12,市区町村,観光来訪者数,1,北海道,1429,栗山町,1584
2024,12,市区町村,観光来訪者数,1,北海道,1430,月形町,527
2024,12,市区町村,観光来訪者数,1,北海道,1431,浦臼町,541
2024,12,市区町村,観光来訪者数,1,北海道,1432,新十津川町,3627
2024,12,市区町村,観光来訪者数,1,北海道,1433,妹背牛町,7689
2024,12,市区町村,観光来訪者数,1,北海道,1434,秩父別町,6455
2024,12,市区町村,観光来訪者数,1,北海道,1436,雨竜町,10949
2024,12,市区町村,観光来訪者数,1,北海道,1437,北竜町,8944
2024,12,市区町村,観光来訪者数,1,北海道,1438,沼田町,4064
2024,12,市区町村,観光来訪者数,1,北海道,1452,鷹栖町,266
2024,12,市区町村,観光来訪者数,1,北海道,1453,東神楽町,9543
2024,12,市区町村,観光来訪者数,1,北海道,1454,当麻町,4186
2024,12,市区町村,観光来訪者数,1,北海道,1455,比布町,14722
2024,12,市区町村,観光来訪者数,1,北海道,1457,上川町,1309
2024,12,市区町村,観光来訪者数,1,北海道,1458,東川町,5494
2024,12,市区町村,観光来訪者数,1,北海道,1459,美瑛町,8830
2024,12,市区町村,観光来訪者数,1,北海道,1460,上富良野町,869
2024,12,市区町村,観光来訪者数,1,北海道,1461,中富良野町,2636
2024,12,市区町村,観光来訪者数,1,北海道,1462,南富良野町,1667
2024,12,市区町村,観光来訪者数,1,北海道,1463,占冠村,848
2024,12,市区町村,観光来訪者数,1,北海道,1464,和寒町,962
2024,12,市区町村,観光来訪者数,1,北海道,1468,下川町,86
2024,12,市区町村,観光来訪者数,1,北海道,1469,美深町,5621
2024,12,市区町村,観光来訪者数,1,北海道,1470,音威子府村,5549
2024,12,市区町村,観光来訪者数,1,北海道,1471,中川町,6202
2024,12,市区町村,観光来訪者数,1,北海道,1472,幌加内町,5531
2024,12,市区町村,観光来訪者数,1,北海道,1481,増毛町,572
2024,12,市区町村,観光来訪者数,1,北海道,1482,小平町,5754
2024,12,市区町村,観光来訪者数,1,北海道,1483,苫前町,7717
2024,12,市区町村,観光来訪者数,1,北海道,1484,羽幌町,8378
2024,12,市区町村,観光来訪者数,1,北海道,1485,初山別村,4201
2024,12,市区町村,観光来訪者数,1,北海道,1486,遠別町,9452
2024,12,市区町村,観光来訪者数,1,北海道,1487,天塩町,3225
2024,12,市区町村,観光来訪者数,1,北海道,1512,浜頓別町,4814
2024,12,市区町村,観光来訪者数,1,北海道,1513,中頓別町,1988
2024,12,市区町村,観光来訪者数,1,北海道,1514,枝幸町,3368
2024,12,市区町村,観光来訪者数,1,北海道,1516,豊富町,2291
2024,12,市区町村,観光来訪者数,1,北海道,1517,礼文町,86
2024,12,市区町村,観光来訪者数,1,北海道,1518,利尻町,56
2024,12,市区町村,観光来訪者数,1,北海道,1520,幌延町,88
2024,12,市区町村,観光来訪者数,1,北海道,1543,美幌町,6817
2024,12,市区町村,観光来訪者数,1,北海道,1544,津別町,6899
2024,12,市区町村,観光来訪者数,1,北海道,1545,斜里町,8451
2024,12,市区町村,観光来訪者数,1,北海道,1546,清里町,3818
2024,12,市区町村,観光来訪者数,1,北海道,1547,小清水町,2486
2024,12,市区町村,観光来訪者数,1,北海道,1550,置戸町,8059
2024,12,市区町村,観光来訪者数,1,北海道,1552,佐呂間町,6495
2024,12,市区町村,観光来訪者数,1,北海道,1555,遠軽町,30496
2024,12,市区町村,観光来訪者数,1,北海道,1559,湧別町,16295
2024,12,市区町村,観光来訪者数,1,北海道,1561,興部町,1805
2024,12,市区町村,観光来訪者数,1,北海道,1562,西興部村,2705
2024,12,市区町村,観光来訪者数,1,北海道,1563,雄武町,6032
2024,12,市区町村,観光来訪者数,1,北海道,1564,大空町,12696
2024,12,市区町村,観光来訪者数,1,北海道,1571,豊浦町,8426
2024,12,市区町村,観光来訪者数,1,北海道,1575,壮瞥町,10562
2024,12,市区町村,観光来訪者数,1,北海道,1578,白老町,25428
2024,12,市区町村,観光来訪者数,1,北海道,1581,厚真町,2001
2024,12,市区町村,観光来訪者数,1,北海道,1584,洞爺湖町,12525
2024,12,市区町村,観光来訪者数,1,北海道,1585,安平町,2771
2024,12,市区町村,観光来訪者数,1,北海道,1586,むかわ町,11297
2024,12,市区町村,観光来訪者数,1,北海道,1601,日高町,4583
2024,12,市区町村,観光来訪者数,1,北海道,1602,平取町,1802
2024,12,市区町村,観光来訪者数,1,北海道,1604,新冠町,5855
2024,12,市区町村,観光来訪者数,1,北海道,1607,浦河町,1071
2024,12,市区町村,観光来訪者数,1,北海道,1608,様似町,178
2024,12,市区町村,観光来訪者数,1,北海道,1609,えりも町,198
2024,12,市区町村,観光来訪者数,1,北海道,1610,新ひだか町,11301
2024,12,市区町村,観光来訪者数,1,北海道,1631,音更町,75646
2024,12,市区町村,観光来訪者数,1,北海道,1632,士幌町,18162
2024,12,市区町村,観光来訪者数,1,北海道,1633,上士幌町,3705
2024,12,市区町村,観光来訪者数,1,北海道,1634,鹿追町,6001
