年,月,地域区分,データ区分,都道府県コード,都道府県名,地域コード,地域名称,人数
2025,2,市区町村,観光来訪者数,1,北海道,1101,札幌市中央区,532933
2025,2,市区町村,観光来訪者数,1,北海道,1102,札幌市北区,15737
2025,2,市区町村,観光来訪者数,1,北海道,1103,札幌市東区,38334
2025,2,市区町村,観光来訪者数,1,北海道,1104,札幌市白石区,8291
2025,2,市区町村,観光来訪者数,1,北海道,1105,札幌市豊平区,65333
2025,2,市区町村,観光来訪者数,1,北海道,1106,札幌市南区,80879
2025,2,市区町村,観光来訪者数,1,北海道,1107,札幌市西区,35659
2025,2,市区町村,観光来訪者数,1,北海道,1108,札幌市厚別区,12365
2025,2,市区町村,観光来訪者数,1,北海道,1109,札幌市手稲区,23620
2025,2,市区町村,観光来訪者数,1,北海道,1110,札幌市清田区,3776
2025,2,市区町村,観光来訪者数,1,北海道,1202,函館市,70296
2025,2,市区町村,観光来訪者数,1,北海道,1203,小樽市,76708
2025,2,市区町村,観光来訪者数,1,北海道,1204,旭川市,195746
2025,2,市区町村,観光来訪者数,1,北海道,1205,室蘭市,15895
2025,2,市区町村,観光来訪者数,1,北海道,1206,釧路市,59474
2025,2,市区町村,観光来訪者数,1,北海道,1207,帯広市,38988
2025,2,市区町村,観光来訪者数,1,北海道,1208,北見市,25241
2025,2,市区町村,観光来訪者数,1,北海道,1209,夕張市,21535
2025,2,市区町村,観光来訪者数,1,北海道,1210,岩見沢市,23643
2025,2,市区町村,観光来訪者数,1,北海道,1211,網走市,96850
2025,2,市区町村,観光来訪者数,1,北海道,1212,留萌市,10099
2025,2,市区町村,観光来訪者数,1,北海道,1213,苫小牧市,59584
2025,2,市区町村,観光来訪者数,1,北海道,1214,稚内市,17700
2025,2,市区町村,観光来訪者数,1,北海道,1215,美唄市,7814
2025,2,市区町村,観光来訪者数,1,北海道,1216,芦別市,13166
2025,2,市区町村,観光来訪者数,1,北海道,1217,江別市,9825
2025,2,市区町村,観光来訪者数,1,北海道,1218,赤平市,684
2025,2,市区町村,観光来訪者数,1,北海道,1219,紋別市,31507
2025,2,市区町村,観光来訪者数,1,北海道,1220,士別市,351
2025,2,市区町村,観光来訪者数,1,北海道,1221,名寄市,25327
2025,2,市区町村,観光来訪者数,1,北海道,1222,三笠市,30166
2025,2,市区町村,観光来訪者数,1,北海道,1223,根室市,4060
2025,2,市区町村,観光来訪者数,1,北海道,1224,千歳市,59590
2025,2,市区町村,観光来訪者数,1,北海道,1225,滝川市,7848
2025,2,市区町村,観光来訪者数,1,北海道,1226,砂川市,3935
2025,2,市区町村,観光来訪者数,1,北海道,1227,歌志内市,6000
2025,2,市区町村,観光来訪者数,1,北海道,1228,深川市,30546
2025,2,市区町村,観光来訪者数,1,北海道,1229,富良野市,53036
2025,2,市区町村,観光来訪者数,1,北海道,1230,登別市,14332
2025,2,市区町村,観光来訪者数,1,北海道,1231,恵庭市,14792
2025,2,市区町村,観光来訪者数,1,北海道,1233,伊達市,21025
2025,2,市区町村,観光来訪者数,1,北海道,1234,北広島市,69061
2025,2,市区町村,観光来訪者数,1,北海道,1235,石狩市,18634
2025,2,市区町村,観光来訪者数,1,北海道,1236,北斗市,3037
2025,2,市区町村,観光来訪者数,1,北海道,1303,当別町,22256
2025,2,市区町村,観光来訪者数,1,北海道,1304,新篠津村,16793
2025,2,市区町村,観光来訪者数,1,北海道,1331,松前町,1857
2025,2,市区町村,観光来訪者数,1,北海道,1332,福島町,516
2025,2,市区町村,観光来訪者数,1,北海道,1333,知内町,1460
2025,2,市区町村,観光来訪者数,1,北海道,1334,木古内町,8028
2025,2,市区町村,観光来訪者数,1,北海道,1337,七飯町,25671
2025,2,市区町村,観光来訪者数,1,北海道,1343,鹿部町,2713
2025,2,市区町村,観光来訪者数,1,北海道,1345,森町,16198
2025,2,市区町村,観光来訪者数,1,北海道,1346,八雲町,3742
2025,2,市区町村,観光来訪者数,1,北海道,1361,江差町,2392
2025,2,市区町村,観光来訪者数,1,北海道,1362,上ノ国町,2442
2025,2,市区町村,観光来訪者数,1,北海道,1363,厚沢部町,2885
2025,2,市区町村,観光来訪者数,1,北海道,1364,乙部町,1158
2025,2,市区町村,観光来訪者数,1,北海道,1371,せたな町,1233
2025,2,市区町村,観光来訪者数,1,北海道,1391,島牧村,1247
2025,2,市区町村,観光来訪者数,1,北海道,1392,寿都町,2140
2025,2,市区町村,観光来訪者数,1,北海道,1393,黒松内町,8518
2025,2,市区町村,観光来訪者数,1,北海道,1394,蘭越町,4693
2025,2,市区町村,観光来訪者数,1,北海道,1395,ニセコ町,31267
2025,2,市区町村,観光来訪者数,1,北海道,1396,真狩村,3857
2025,2,市区町村,観光来訪者数,1,北海道,1397,留寿都村,77632
2025,2,市区町村,観光来訪者数,1,北海道,1398,喜茂別町,28125
2025,2,市区町村,観光来訪者数,1,北海道,1399,京極町,8638
2025,2,市区町村,観光来訪者数,1,北海道,1400,倶知安町,39909
2025,2,市区町村,観光来訪者数,1,北海道,1402,岩内町,1502
2025,2,市区町村,観光来訪者数,1,北海道,1403,泊村,92
2025,2,市区町村,観光来訪者数,1,北海道,1404,神恵内村,1030
2025,2,市区町村,観光来訪者数,1,北海道,1407,仁木町,15273
2025,2,市区町村,観光来訪者数,1,北海道,1408,余市町,20226
2025,2,市区町村,観光来訪者数,1,北海道,1409,赤井川村,41347
2025,2,市区町村,観光来訪者数,1,北海道,1423,南幌町,3972
2025,2,市区町村,観光来訪者数,1,北海道,1424,奈井江町,7939
2025,2,市区町村,観光来訪者数,1,北海道,1427,由仁町,86
2025,2,市区町村,観光来訪者数,1,北海道,1428,長沼町,39741
2025,2,市区町村,観光来訪者数,1,北海道,1429,栗山町,2799
2025,2,市区町村,観光来訪者数,1,北海道,1430,月形町,936
2025,2,市区町村,観光来訪者数,1,北海道,1431,浦臼町,270
2025,2,市区町村,観光来訪者数,1,北海道,1432,新十津川町,2637
2025,2,市区町村,観光来訪者数,1,北海道,1433,妹背牛町,6345
2025,2,市区町村,観光来訪者数,1,北海道,1434,秩父別町,8914
